province,commune,zone,colline,type
BUHUMUZA,Ruyigi,Busoro,Busoro,colline
BUHUMUZA,Ruyigi,Busoro,Gasenyi,colline
BUHUMUZA,Ruyigi,Busoro,Kigusu,colline
BUHUMUZA,Ruyigi,Busoro,Rubavu,colline
BUHUMUZA,Ruyigi,Butezi,Kirasira,colline
BUHUMUZA,Ruyigi,Butezi,Nkongwe,colline
BUHUMUZA,Ruyigi,Butezi,Rugoti,colline
BUHUMUZA,Ruyigi,Butezi,Sorero,colline
BUHUMUZA,Ruyigi,Bwagiriza,Bwagiriza,colline
BUHUMUZA,Ruyigi,Bwagiriza,Gashurushuru,colline
BUHUMUZA,Ruyigi,Bwagiriza,Munyinya,colline
BUHUMUZA,Ruyigi,Bwagiriza,Nombe,colline
BUHUMUZA,Ruyigi,Bwagiriza,Rubaragaza,colline
BUHUMUZA,Ruyigi,Bwagiriza,Rutegama,colline
BUHUMUZA,Ruyigi,Bwagiriza,Senga,colline
BUHUMUZA,Ruyigi,Kayongozi,Busuma,colline
BUHUMUZA,Ruyigi,Kayongozi,Caga,colline
BUHUMUZA,Ruyigi,Kayongozi,Kanisha,colline
BUHUMUZA,Ruyigi,Kayongozi,Mibanga,colline
BUHUMUZA,Ruyigi,Kayongozi,Nkanda,colline
BUHUMUZA,Ruyigi,Kirambi,Bigombo,colline
BUHUMUZA,Ruyigi,Kirambi,Gatwaro,colline
BUHUMUZA,Ruyigi,Kirambi,Kirambi,colline
BUHUMUZA,Ruyigi,Kirambi,Nyamugari,colline
BUHUMUZA,Ruyigi,Kirambi,Nyarunazi,colline
BUHUMUZA,Ruyigi,Kirambi,Ruvyagira,colline
BUHUMUZA,Ruyigi,Mubira,Gitwa,colline
BUHUMUZA,Ruyigi,Mubira,Mubira,colline
BUHUMUZA,Ruyigi,Mubira,Mugogo,colline
BUHUMUZA,Ruyigi,Mubira,Muyange,colline
BUHUMUZA,Ruyigi,Bweru,Bweru,colline
BUHUMUZA,Ruyigi,Bweru,Gashawe,colline
BUHUMUZA,Ruyigi,Bweru,Masama,colline
BUHUMUZA,Ruyigi,Bweru,Mubavu,colline
BUHUMUZA,Ruyigi,Bweru,Ntunda,colline
BUHUMUZA,Ruyigi,Bweru,Nzozi,colline
BUHUMUZA,Ruyigi,Rusengo,Bunogera,colline
BUHUMUZA,Ruyigi,Rusengo,Buruhukiro,colline
BUHUMUZA,Ruyigi,Rusengo,Gisoro,colline
BUHUMUZA,Ruyigi,Rusengo,Kirambi,colline
BUHUMUZA,Ruyigi,Rusengo,Migege,colline
BUHUMUZA,Ruyigi,Rusengo,Nganji,colline
BUHUMUZA,Ruyigi,Rusengo,Nyagutoha,colline
BUHUMUZA,Ruyigi,Ruyigi,Dutwe,colline
BUHUMUZA,Ruyigi,Ruyigi,Gahemba,colline
BUHUMUZA,Ruyigi,Ruyigi,Kigamba,colline
BUHUMUZA,Ruyigi,Ruyigi,Ngarama,colline
BUHUMUZA,Ruyigi,Ruyigi,Nyarunazi,colline
BUHUMUZA,Ruyigi,Ruyigi,Ruhwago,colline
BUHUMUZA,Ruyigi,Ruyigi,Rukaragata,colline
BUHUMUZA,Ruyigi,Ruyigi,Ruyigi,colline
BUHUMUZA,Ruyigi,Ruyigi,Gasanda,quartier
BUHUMUZA,Ruyigi,Ruyigi,Kinyabakecuru,quartier
BUHUMUZA,Ruyigi,Ruyigi,Sanzu,quartier
BUJUMBURA,Bubanza,Bubanza,Bubanza,quartier
BUJUMBURA,Bubanza,Bubanza,Buhororo,quartier
BUJUMBURA,Bubanza,Bubanza,Giko,quartier
BUJUMBURA,Bubanza,Bubanza,Matonge,quartier
BUJUMBURA,Bubanza,Bubanza,Ruvumvu,quartier
BUJUMBURA,Bubanza,Buvyuko,Cimbizi,colline
BUJUMBURA,Bubanza,Buvyuko,Muhanza,colline
BUJUMBURA,Bubanza,Buvyuko,Muhenga,colline
BUJUMBURA,Bubanza,Buvyuko,Nyabitaka,colline
BUJUMBURA,Bubanza,Buvyuko,Rugunga,colline
BUJUMBURA,Bubanza,Buvyuko,Rurabo,colline
BUJUMBURA,Bubanza,Buvyuko,Zina,colline
BUJUMBURA,Bubanza,Kivyuka,Busiga,colline
BUJUMBURA,Bubanza,Kivyuka,Gashinge,colline
BUJUMBURA,Bubanza,Kivyuka,Gatare,colline
BUJUMBURA,Bubanza,Kivyuka,Kiziba,colline
BUJUMBURA,Bubanza,Kivyuka,Munanira,colline
BUJUMBURA,Bubanza,Mitakataka,Gahongore,colline
BUJUMBURA,Bubanza,Mitakataka,Gatura,colline
BUJUMBURA,Bubanza,Mitakataka,Kagirigiri,colline
BUJUMBURA,Bubanza,Mitakataka,Mitakataka,colline
BUJUMBURA,Bubanza,Muramba,Ciya,colline
BUJUMBURA,Bubanza,Muramba,Gitanga,colline
BUJUMBURA,Bubanza,Muramba,Gitsira,colline
BUJUMBURA,Bubanza,Muramba,Karinzi,colline
BUJUMBURA,Bubanza,Muramba,Kivyiru,colline
BUJUMBURA,Bubanza,Muramba,Mugimbu,colline
BUJUMBURA,Bubanza,Muramba,Muramba,colline
BUJUMBURA,Bubanza,Muramba,Mwanda,colline
BUJUMBURA,Bubanza,Muramba,Ngara,colline
BUJUMBURA,Bubanza,Muramba,Rabiro,colline
BUJUMBURA,Bubanza,Musigati,Buhurika,colline
BUJUMBURA,Bubanza,Musigati,Bukinga,colline
BUJUMBURA,Bubanza,Musigati,Dondi,colline
BUJUMBURA,Bubanza,Musigati,Kanazi,colline
BUJUMBURA,Bubanza,Musigati,Kayange,colline
BUJUMBURA,Bubanza,Musigati,Mpishi,colline
BUJUMBURA,Bubanza,Musigati,Mugombarima,colline
BUJUMBURA,Bubanza,Musigati,Musigati,colline
BUJUMBURA,Bubanza,Musigati,Nyarusange,colline
BUJUMBURA,Bubanza,Muyebe,Bubenga,colline
BUJUMBURA,Bubanza,Muyebe,Butaha,colline
BUJUMBURA,Bubanza,Muyebe,Masare,colline
BUJUMBURA,Bubanza,Muyebe,Mugoma,colline
BUJUMBURA,Bubanza,Muyebe,Muyebe,colline
BUJUMBURA,Bubanza,Muyebe,Ruvyimvya,colline
BUJUMBURA,Bubanza,Ntamba,Mpinga,colline
BUJUMBURA,Bubanza,Ntamba,Ntamba,colline
BUJUMBURA,Bubanza,Ntamba,Rugeyo,colline
BUJUMBURA,Bubanza,Ntamba,Rusekabuye,colline
BUJUMBURA,Bubanza,Ntamba,Rushiha,colline
BUJUMBURA,Bukinanyana,Buganda,Cunyu,colline
BUJUMBURA,Bukinanyana,Buganda,Gasenyi,colline
BUJUMBURA,Bukinanyana,Buganda,Kaburantwa,colline
BUJUMBURA,Bukinanyana,Buganda,Ruhagarika,colline
BUJUMBURA,Bukinanyana,Buhayira,Buhayira,colline
BUJUMBURA,Bukinanyana,Buhayira,Kabuye,colline
BUJUMBURA,Bukinanyana,Buhayira,Muzenga,colline
BUJUMBURA,Bukinanyana,Buhayira,Remera,colline
BUJUMBURA,Bukinanyana,Buhayira,Rugano,colline
BUJUMBURA,Bukinanyana,Bumba,Bumba,colline
BUJUMBURA,Bukinanyana,Bumba,Butara,colline
BUJUMBURA,Bukinanyana,Bumba,Munyinya,colline
BUJUMBURA,Bukinanyana,Bumba,Nderama,colline
BUJUMBURA,Bukinanyana,Bumba,Rtyazo,colline
BUJUMBURA,Bukinanyana,Bumba,Ruhembe,colline
BUJUMBURA,Bukinanyana,Bumba,Runege,colline
BUJUMBURA,Bukinanyana,Buzirasazi,Gasheke,colline
BUJUMBURA,Bukinanyana,Buzirasazi,Gitera,colline
BUJUMBURA,Bukinanyana,Buzirasazi,Jerama,colline
BUJUMBURA,Bukinanyana,Buzirasazi,Maranga,colline
BUJUMBURA,Bukinanyana,Buzirasazi,Nyarurinzi,colline
BUJUMBURA,Bukinanyana,Gahabura,Gahabura,colline
BUJUMBURA,Bukinanyana,Gahabura,Mikoni,colline
BUJUMBURA,Bukinanyana,Gahabura,Murengera,colline
BUJUMBURA,Bukinanyana,Gahabura,Rangira,colline
BUJUMBURA,Bukinanyana,Gahabura,Rubaya,colline
BUJUMBURA,Bukinanyana,Masango,Kibati,colline
BUJUMBURA,Bukinanyana,Masango,Masango,colline
BUJUMBURA,Bukinanyana,Masango,Mwungo,colline
BUJUMBURA,Bukinanyana,Masango,Nyarwumba,colline
BUJUMBURA,Bukinanyana,Masango,Sehe,colline
BUJUMBURA,Bukinanyana,Ndava,Kansega,colline
BUJUMBURA,Bukinanyana,Ndava,Muremera,colline
BUJUMBURA,Bukinanyana,Ndava,Mwunguzi,colline
BUJUMBURA,Bukinanyana,Ndava,Ndava,colline
BUJUMBURA,Bukinanyana,Ndava,Nimba,colline
BUJUMBURA,Bukinanyana,Ndava,Nyamitanga,colline
BUJUMBURA,Bukinanyana,Ndora,Bihembe,colline
BUJUMBURA,Bukinanyana,Ndora,Bitare,colline
BUJUMBURA,Bukinanyana,Ndora,Burimbi,colline
BUJUMBURA,Bukinanyana,Ndora,Giserama,colline
BUJUMBURA,Bukinanyana,Ndora,Kabondo,colline
BUJUMBURA,Bukinanyana,Ndora,Kibaya,colline
BUJUMBURA,Bukinanyana,Ndora,Myave,colline
BUJUMBURA,Bukinanyana,Ndora,Nyamyeha,colline
BUJUMBURA,Bukinanyana,Ndora,Nyarubugu,colline
BUJUMBURA,Bukinanyana,Rusenda,Kabere,colline
BUJUMBURA,Bukinanyana,Rusenda,Nyampinda,colline
BUJUMBURA,Bukinanyana,Rusenda,Nyangwe,colline
BUJUMBURA,Bukinanyana,Rusenda,Rusenda,colline
BUJUMBURA,Bukinanyana,Rusenda,Shimwe,colline
BUJUMBURA,Cibitoke,Buhindo,Buhindo,colline
BUJUMBURA,Cibitoke,Buhindo,Butega,colline
BUJUMBURA,Cibitoke,Buhindo,Kagimbu,colline
BUJUMBURA,Cibitoke,Buhindo,Kahirwa,colline
BUJUMBURA,Cibitoke,Buhindo,Kajerama,colline
BUJUMBURA,Cibitoke,Buhindo,Kivumvu,colline
BUJUMBURA,Cibitoke,Cibitoke,Murambi,colline
BUJUMBURA,Cibitoke,Cibitoke,Cibitoke,quartier
BUJUMBURA,Cibitoke,Cibitoke,Kagazi,quartier
BUJUMBURA,Cibitoke,Cibitoke,Karurama,quartier
BUJUMBURA,Cibitoke,Cibitoke,Rusiga,quartier
BUJUMBURA,Cibitoke,Kiramira,Kiramira,colline
BUJUMBURA,Cibitoke,Kiramira,Mihiza,colline
BUJUMBURA,Cibitoke,Kiramira,Rusororo,colline
BUJUMBURA,Cibitoke,Kiramira,Ruvumera,colline
BUJUMBURA,Cibitoke,Murwi,Bubogora,colline
BUJUMBURA,Cibitoke,Murwi,Gitohera,colline
BUJUMBURA,Cibitoke,Murwi,Manege,colline
BUJUMBURA,Cibitoke,Murwi,Masha,colline
BUJUMBURA,Cibitoke,Murwi,Mirombero,colline
BUJUMBURA,Cibitoke,Murwi,Murwi,colline
BUJUMBURA,Cibitoke,Murwi,Mushanga,colline
BUJUMBURA,Cibitoke,Ngoma,Mahande,colline
BUJUMBURA,Cibitoke,Ngoma,Mugimbu,colline
BUJUMBURA,Cibitoke,Ngoma,Ngoma,colline
BUJUMBURA,Cibitoke,Ngoma,Nyabubuye,colline
BUJUMBURA,Cibitoke,Rugombo,Dogodogo,colline
BUJUMBURA,Cibitoke,Rugombo,Mparambo,colline
BUJUMBURA,Cibitoke,Rugombo,Rugeregere,colline
BUJUMBURA,Cibitoke,Rugombo,Samwe,colline
BUJUMBURA,Cibitoke,Rugombo,Munyika,quartier
BUJUMBURA,Cibitoke,Rugombo,Nyakagunda,quartier
BUJUMBURA,Cibitoke,Rukana,Gabiro,colline
BUJUMBURA,Cibitoke,Rukana,Gicaca,colline
BUJUMBURA,Cibitoke,Rukana,Musenyi,colline
BUJUMBURA,Cibitoke,Rukana,Ruhwa,colline
BUJUMBURA,Cibitoke,Rukana,Rukana,colline
BUJUMBURA,Isare,Kibuye,Buyimba,colline
BUJUMBURA,Isare,Kibuye,Kibuye,colline
BUJUMBURA,Isare,Kibuye,Nyarukere,colline
BUJUMBURA,Isare,Kibuye,Rusha,colline
BUJUMBURA,Isare,Kibuye,Sagara,colline
BUJUMBURA,Isare,Kirama,Gasenyi,colline
BUJUMBURA,Isare,Kirama,Gatebe,colline
BUJUMBURA,Isare,Kirama,Kavya,colline
BUJUMBURA,Isare,Kirama,Muturirwa,colline
BUJUMBURA,Isare,Kirama,Rubaya,colline
BUJUMBURA,Isare,Kirama,Rutunda,colline
BUJUMBURA,Isare,Mageyo,Buhanda,colline
BUJUMBURA,Isare,Mageyo,Gitwe,colline
BUJUMBURA,Isare,Mageyo,Karugamba,colline
BUJUMBURA,Isare,Mageyo,Kinama,colline
BUJUMBURA,Isare,Mageyo,Mageyo,colline
BUJUMBURA,Isare,Mageyo,Muhororo,colline
BUJUMBURA,Isare,Mageyo,Muyabara,colline
BUJUMBURA,Isare,Martyazo,Burenza,colline
BUJUMBURA,Isare,Martyazo,Butega,colline
BUJUMBURA,Isare,Martyazo,Kanyinya,colline
BUJUMBURA,Isare,Martyazo,Kigunga,colline
BUJUMBURA,Isare,Martyazo,Kinyinya,colline
BUJUMBURA,Isare,Martyazo,Magarure,colline
BUJUMBURA,Isare,Mubimbi,Gisagara,colline
BUJUMBURA,Isare,Mubimbi,Kiziba,colline
BUJUMBURA,Isare,Mubimbi,Mubimbi,colline
BUJUMBURA,Isare,Mubimbi,Muzazi,colline
BUJUMBURA,Isare,Mubimbi,Nyankuba,colline
BUJUMBURA,Isare,Rushubi,Bibare,colline
BUJUMBURA,Isare,Rushubi,Caranka,colline
BUJUMBURA,Isare,Rushubi,Cirisha,colline
BUJUMBURA,Isare,Rushubi,Nyarumpongo,colline
BUJUMBURA,Isare,Rushubi,Rushubi,colline
BUJUMBURA,Isare,Rushubi,Rutegama,colline
BUJUMBURA,Isare,Ryarusera,Gakenke,colline
BUJUMBURA,Isare,Ryarusera,Gishubi,colline
BUJUMBURA,Isare,Ryarusera,Kayoyo,colline
BUJUMBURA,Isare,Ryarusera,Mugomere,colline
BUJUMBURA,Isare,Ryarusera,Muhweza,colline
BUJUMBURA,Isare,Ryarusera,Mwura,colline
BUJUMBURA,Isare,Ryarusera,Zinga,colline
BUJUMBURA,Mpanda,Buringa,Buringa,colline
BUJUMBURA,Mpanda,Buringa,Mpanda,colline
BUJUMBURA,Mpanda,Buringa,Ninga,colline
BUJUMBURA,Mpanda,Buringa,Nyeshanga,colline
BUJUMBURA,Mpanda,Buringa,Ruhahe,colline
BUJUMBURA,Mpanda,Butanuka,Butanuka,colline
BUJUMBURA,Mpanda,Butanuka,Butembe,colline
BUJUMBURA,Mpanda,Butanuka,Kanenga,colline
BUJUMBURA,Mpanda,Butanuka,Kivyibusha,colline
BUJUMBURA,Mpanda,Butanuka,Ruziba,colline
BUJUMBURA,Mpanda,Gihanga,Buramata,colline
BUJUMBURA,Mpanda,Gihanga,Gihanga,colline
BUJUMBURA,Mpanda,Gihanga,Kizina,colline
BUJUMBURA,Mpanda,Gihanga,Murira,colline
BUJUMBURA,Mpanda,Gihanga,Rumotomoto,colline
BUJUMBURA,Mpanda,Mpanda,Gahwazi,colline
BUJUMBURA,Mpanda,Mpanda,Gatagura,colline
BUJUMBURA,Mpanda,Mpanda,Gifurwe,colline
BUJUMBURA,Mpanda,Mpanda,Masha,colline
BUJUMBURA,Mpanda,Mpanda,Nyomvyi,colline
BUJUMBURA,Mpanda,Mudubugu,Busongo,colline
BUJUMBURA,Mpanda,Mudubugu,Cabiza,colline
BUJUMBURA,Mpanda,Mudubugu,Gihungwe,colline
BUJUMBURA,Mpanda,Mudubugu,Kagwema,colline
BUJUMBURA,Mpanda,Mudubugu,Muyange,colline
BUJUMBURA,Mpanda,Mudubugu,Rugunga,colline
BUJUMBURA,Mpanda,Musenyi,Murengeza,colline
BUJUMBURA,Mpanda,Musenyi,Musenyi,colline
BUJUMBURA,Mpanda,Musenyi,Nyamabere,colline
BUJUMBURA,Mpanda,Musenyi,Rubira,colline
BUJUMBURA,Mpanda,Musenyi,Rugenge,colline
BUJUMBURA,Mpanda,Muzinda,Butanuka,colline
BUJUMBURA,Mpanda,Muzinda,Kibenga,colline
BUJUMBURA,Mpanda,Muzinda,Kirengane,colline
BUJUMBURA,Mpanda,Muzinda,Mutara,colline
BUJUMBURA,Mpanda,Muzinda,Muzinda,colline
BUJUMBURA,Mpanda,Ruce,Giseza,colline
BUJUMBURA,Mpanda,Ruce,Kabanga,colline
BUJUMBURA,Mpanda,Ruce,Ruce,colline
BUJUMBURA,Mpanda,Ruce,Rutake,colline
BUJUMBURA,Mpanda,Ruce,Rwamvurwe,colline
BUJUMBURA,Mpanda,Rugazi,Bugume,colline
BUJUMBURA,Mpanda,Rugazi,Karambira,colline
BUJUMBURA,Mpanda,Rugazi,Kayange,colline
BUJUMBURA,Mpanda,Rugazi,Kibuye,colline
BUJUMBURA,Mpanda,Rugazi,Nyenkarange,colline
BUJUMBURA,Mpanda,Rugazi,Rugazi,colline
BUJUMBURA,Mugere,Buhanda,Bugongo,colline
BUJUMBURA,Mugere,Buhanda,Buhanda,colline
BUJUMBURA,Mugere,Buhanda,Masenga,colline
BUJUMBURA,Mugere,Buhanda,Nyankere,colline
BUJUMBURA,Mugere,Buhanda,Nyarwedeka,colline
BUJUMBURA,Mugere,Buhanda,Rukingiro,colline
BUJUMBURA,Mugere,Buhanda,Ruvyagira,colline
BUJUMBURA,Mugere,Gomvyi,Bubanza,colline
BUJUMBURA,Mugere,Gomvyi,Burima,colline
BUJUMBURA,Mugere,Gomvyi,Kayengwe,colline
BUJUMBURA,Mugere,Gomvyi,Gakara,colline
BUJUMBURA,Mugere,Gomvyi,Gomvyi,colline
BUJUMBURA,Mugere,Gomvyi,Murambi,colline
BUJUMBURA,Mugere,Gomvyi,Ntobo,colline
BUJUMBURA,Mugere,Gomvyi,Rubanda,colline
BUJUMBURA,Mugere,Gomvyi,Rutovu,colline
BUJUMBURA,Mugere,Kabezi,Kabezi,colline
BUJUMBURA,Mugere,Kabezi,Migera,colline
BUJUMBURA,Mugere,Kabezi,Masama,colline
BUJUMBURA,Mugere,Kabezi,Mwaza,colline
BUJUMBURA,Mugere,Kanyosha,Busoro,quartier
BUJUMBURA,Mugere,Kanyosha,Gisyo,quartier
BUJUMBURA,Mugere,Kanyosha,Kajiji,quartier
BUJUMBURA,Mugere,Kanyosha,Musama,quartier
BUJUMBURA,Mugere,Kanyosha,Nkenga,quartier
BUJUMBURA,Mugere,Kinindo,Kibenga,quartier
BUJUMBURA,Mugere,Kinindo,Kinindo,quartier
BUJUMBURA,Mugere,Kinindo,Rukamo,quartier
BUJUMBURA,Mugere,Kiyenzi,Buhina,colline
BUJUMBURA,Mugere,Kiyenzi,Gisovu,colline
BUJUMBURA,Mugere,Kiyenzi,Musugi,colline
BUJUMBURA,Mugere,Kiyenzi,Nyamaboko,colline
BUJUMBURA,Mugere,Kiyenzi,Rukuba,colline
BUJUMBURA,Mugere,Kiyenzi,Ruvumu,colline
BUJUMBURA,Mugere,Mubone,Gitenga,colline
BUJUMBURA,Mugere,Mubone,Kimina,colline
BUJUMBURA,Mugere,Mubone,Mubone,colline
BUJUMBURA,Mugere,Mubone,Rugembe,colline
BUJUMBURA,Mugere,Musaga,Gasekebuye,quartier
BUJUMBURA,Mugere,Musaga,Gitaramuka,quartier
BUJUMBURA,Mugere,Musaga,Kamesa,quartier
BUJUMBURA,Mugere,Musaga,Kinanira,quartier
BUJUMBURA,Mugere,Musaga,Mpimba,quartier
BUJUMBURA,Mugere,Musaga,Muzenga,quartier
BUJUMBURA,Mugere,Musaga,Urumuri,quartier
BUJUMBURA,Mugere,Ramba,Gakungwe,colline
BUJUMBURA,Mugere,Ramba,Kiremba,colline
BUJUMBURA,Mugere,Ramba,Mena,colline
BUJUMBURA,Mugere,Ramba,Ramba,colline
BUJUMBURA,Mugere,Ruyaga,Bigwa,colline
BUJUMBURA,Mugere,Ruyaga,Buhonga,colline
BUJUMBURA,Mugere,Ruyaga,Buzige,colline
BUJUMBURA,Mugere,Ruyaga,Kabumba,colline
BUJUMBURA,Mugere,Ruyaga,Mboza,colline
BUJUMBURA,Mugere,Ruyaga,Mwico,colline
BUJUMBURA,Mugere,Ruyaga,Ruyaga,colline
BUJUMBURA,Mugere,Ruziba,Kizingwe,colline
BUJUMBURA,Mugere,Ruziba,Mugere,colline
BUJUMBURA,Mugere,Ruziba,Ngabwe,colline
BUJUMBURA,Mugere,Ruziba,Nyabugete,colline
BUJUMBURA,Mugere,Ruziba,Ruziba,colline
BUJUMBURA,Mugina,Buhoro,Buhoro,colline
BUJUMBURA,Mugina,Buhoro,Busesa,colline
BUJUMBURA,Mugina,Buhoro,Mayuki,colline
BUJUMBURA,Mugina,Buhoro,Mukaka,colline
BUJUMBURA,Mugina,Buhoro,Nyarusebeyi,colline
BUJUMBURA,Mugina,Buhoro,Rumvya,colline
BUJUMBURA,Mugina,Butahana,Gafumbegeti,colline
BUJUMBURA,Mugina,Butahana,Gahoma,colline
BUJUMBURA,Mugina,Butahana,Gakerekwa,colline
BUJUMBURA,Mugina,Butahana,Mageyo,colline
BUJUMBURA,Mugina,Butahana,Muhungu,colline
BUJUMBURA,Mugina,Butahana,Nyabungere,colline
BUJUMBURA,Mugina,Butahana,Rungogo,colline
BUJUMBURA,Mugina,Butahana,Rutorero,colline
BUJUMBURA,Mugina,Mabayi,Gitukura,colline
BUJUMBURA,Mugina,Mabayi,Kabere,colline
BUJUMBURA,Mugina,Mabayi,Kibande,colline
BUJUMBURA,Mugina,Mabayi,Mukoma,colline
BUJUMBURA,Mugina,Mabayi,Nyagaseke,colline
BUJUMBURA,Mugina,Mabayi,Rushiha,colline
BUJUMBURA,Mugina,Mugina,Butaramuka,colline
BUJUMBURA,Mugina,Mugina,Bwayi,colline
BUJUMBURA,Mugina,Mugina,Marumpu,colline
BUJUMBURA,Mugina,Mugina,Mugina,colline
BUJUMBURA,Mugina,Nyamakarabo,Gitumba,colline
BUJUMBURA,Mugina,Nyamakarabo,Nyamakarabo,colline
BUJUMBURA,Mugina,Nyamakarabo,Nyempundu,colline
BUJUMBURA,Mugina,Rubona,Kagurutsi,colline
BUJUMBURA,Mugina,Rubona,Gisumo,colline
BUJUMBURA,Mugina,Rubona,Ngoma,colline
BUJUMBURA,Mugina,Rubona,Nyamihana,colline
BUJUMBURA,Mugina,Rubona,Rubona,colline
BUJUMBURA,Mugina,Rugajo,Gitebe,colline
BUJUMBURA,Mugina,Rugajo,Muyange,colline
BUJUMBURA,Mugina,Rugajo,Mwarangabo,colline
BUJUMBURA,Mugina,Rugajo,Kirinzi,colline
BUJUMBURA,Mugina,Rugajo,Rubirizi,colline
BUJUMBURA,Mugina,Rugajo,Rugajo,colline
BUJUMBURA,Mugina,Rugajo,Rugendo,colline
BUJUMBURA,Mugina,Rugajo,Rusagara,colline
BUJUMBURA,Mugina,Ruhororo,Gasebeyi,colline
BUJUMBURA,Mugina,Ruhororo,Miremera,colline
BUJUMBURA,Mugina,Ruhororo,Ruhororo,colline
BUJUMBURA,Mugina,Ruziba,Camakombe,colline
BUJUMBURA,Mugina,Ruziba,Rushima,colline
BUJUMBURA,Mugina,Ruziba,Ruziba,colline
BUJUMBURA,Muhuta,Bugarama,Bugarama,colline
BUJUMBURA,Muhuta,Bugarama,Kagona,colline
BUJUMBURA,Muhuta,Bugarama,Kayombe,colline
BUJUMBURA,Muhuta,Bugarama,Nyabungere,colline
BUJUMBURA,Muhuta,Busenge,Burazi,colline
BUJUMBURA,Muhuta,Busenge,Busenge,colline
BUJUMBURA,Muhuta,Busenge,Canda,colline
BUJUMBURA,Muhuta,Busenge,Gasebeyi,colline
BUJUMBURA,Muhuta,Busenge,Gihondo,colline
BUJUMBURA,Muhuta,Busenge,Rubura,colline
BUJUMBURA,Muhuta,Gitaza,Gasange,colline
BUJUMBURA,Muhuta,Gitaza,Gitaza,colline
BUJUMBURA,Muhuta,Gitaza,Kibingo,colline
BUJUMBURA,Muhuta,Gitaza,Mubanga,colline
BUJUMBURA,Muhuta,Gitaza,Mubone,colline
BUJUMBURA,Muhuta,Gitaza,Rutunga,colline
BUJUMBURA,Muhuta,Magara,Burangwa,colline
BUJUMBURA,Muhuta,Magara,Cashi,colline
BUJUMBURA,Muhuta,Magara,Kazigo,colline
BUJUMBURA,Muhuta,Magara,Magara,colline
BUJUMBURA,Muhuta,Magara,Mugendo,colline
BUJUMBURA,Muhuta,Magara,Vuma,colline
BUJUMBURA,Muhuta,Muhuta,Buringa,colline
BUJUMBURA,Muhuta,Muhuta,Buyenzi,colline
BUJUMBURA,Muhuta,Muhuta,Gitunda,colline
BUJUMBURA,Muhuta,Muhuta,Kirombwe,colline
BUJUMBURA,Muhuta,Muhuta,Muhuta,colline
BUJUMBURA,Muhuta,Ruteme,Bambo,colline
BUJUMBURA,Muhuta,Ruteme,Mihororo,colline
BUJUMBURA,Muhuta,Ruteme,Ruteme,colline
BUJUMBURA,Muhuta,Ruteme,Nyaruyaga,colline
BUJUMBURA,Muhuta,Rutongo,Higiro,colline
BUJUMBURA,Muhuta,Rutongo,Kanzaganya,colline
BUJUMBURA,Muhuta,Rutongo,Kizuga,colline
BUJUMBURA,Muhuta,Rutongo,Masara,colline
BUJUMBURA,Muhuta,Rutongo,Murago,colline
BUJUMBURA,Muhuta,Rutongo,Rutongo,colline
BUJUMBURA,Muhuta,Rutongo,Ruyobera,colline
BUJUMBURA,Muhuta,Rutongo,Sakonga,colline
BUJUMBURA,Mukaza,Buyenzi,Kanzigiri,quartier
BUJUMBURA,Mukaza,Buyenzi,Ruvumera,quartier
BUJUMBURA,Mukaza,Buyenzi,Swahili,quartier
BUJUMBURA,Mukaza,Bwiza,Bwiza,quartier
BUJUMBURA,Mukaza,Bwiza,Jabe,quartier
BUJUMBURA,Mukaza,Mukaza,Kabondo,quartier
BUJUMBURA,Mukaza,Mukaza,Kiriri,quartier
BUJUMBURA,Mukaza,Mukaza,Mukaza,quartier
BUJUMBURA,Mukaza,Mukaza,Ngendandumwe,quartier
BUJUMBURA,Mukaza,Mukaza,Ratiro,quartier
BUJUMBURA,Mukaza,Mukaza,Rohero,quartier
BUJUMBURA,Mukaza,Mukaza,Rweza,quartier
BUJUMBURA,Mukaza,Muyira,Bigoma,colline
BUJUMBURA,Mukaza,Muyira,Coga,colline
BUJUMBURA,Mukaza,Muyira,Kavumu,colline
BUJUMBURA,Mukaza,Muyira,Kirombwe,colline
BUJUMBURA,Mukaza,Muyira,Mirama,colline
BUJUMBURA,Mukaza,Muyira,Muyira,colline
BUJUMBURA,Mukaza,Muyira,Rubizi,colline
BUJUMBURA,Mukaza,Nyakabiga,Mugoboka,quartier
BUJUMBURA,Mukaza,Nyakabiga,Mutanga,quartier
BUJUMBURA,Mukaza,Nyakabiga,Nyakabiga,quartier
BUJUMBURA,Mukaza,Nyakabiga,Rumuri,quartier
BUJUMBURA,Ntahangwa,Benga,Benga,colline
BUJUMBURA,Ntahangwa,Benga,Karunga,colline
BUJUMBURA,Ntahangwa,Benga,Kwigere,colline
BUJUMBURA,Ntahangwa,Buterere,Bumwe,quartier
BUJUMBURA,Ntahangwa,Buterere,Kabusa,quartier
BUJUMBURA,Ntahangwa,Buterere,Kiyange,quartier
BUJUMBURA,Ntahangwa,Buterere,Mubone,quartier
BUJUMBURA,Ntahangwa,Buterere,Mugaruro,quartier
BUJUMBURA,Ntahangwa,Buterere,Muhuza,quartier
BUJUMBURA,Ntahangwa,Buterere,Mwezi,quartier
BUJUMBURA,Ntahangwa,Buterere,Mwizero,quartier
BUJUMBURA,Ntahangwa,Cibitoke,Buhuriro,quartier
BUJUMBURA,Ntahangwa,Cibitoke,Humuriza,quartier
